Text,Language
ಅದು ನಿಜವಾಗಿಯೂ ನಿಮಗೆ ಬೇಕಾದುದಾದರೆ ನಾನು ನಿಮ್ಮನ್ನು ಮನೆಗೆ ಕರೆದೊಯ್ಯುತ್ತೇನೆ ಟೆರೆನ್ಸ್ ಅಳುವುದು ಮತ್ತು ಅತೃಪ್ತಿಯನ್ನು ತೆಗೆದುಕೊಂಡನು.,Kannada
ಗಾಡಿಯಲ್ಲಿ ಮನೆಯಲ್ಲಿ ನಾರ್ಸಿಸ್ ಅವಳು ಮನೆಗೆ ತಲುಪಿದಾಗ ಮಾಡಿದ ಆಯ್ಕೆಗಳ ಬಗ್ಗೆ ಆಳವಾಗಿ ಯೋಚಿಸಲು ಪ್ರಾರಂಭಿಸಿದಳು.,Kannada
ಅವಳು ಮನೆಯಲ್ಲಿ ಕುಳಿತಿದ್ದ ತನ್ನ ತಾಯಿಯನ್ನು ತಬ್ಬಿಕೊಳ್ಳಲು ಓಡಿಹೋದಳು ಅಥವಾ ಸಹೋದರಿ ಓ ನನ್ನ ಸಿಹಿ ಮಗಳು ನಾನು ಮತ್ತೆ ನಿನ್ನನ್ನು ನೋಡುವುದಿಲ್ಲ ಎಂದು ನಾನು ಭಾವಿಸಿದೆ.,Kannada
ಓಹ್ ತಾಯಿ ನಾನು ನಿನ್ನನ್ನು ತುಂಬಾ ಪ್ರೀತಿಸುತ್ತೇನೆ ಮತ್ತು ನೀವು ಸರಿಯಾದ ನೋಟ ಮತ್ತು ಸಂಪತ್ತು ಎಲ್ಲವೂ ಚಿನ್ನದ ಬ್ರೆಡ್ ನಿಷ್ಪ್ರಯೋಜಕವಾಗಿದ್ದರಿಂದ ನಾನು ಅದನ್ನು ತಿನ್ನಲು ಸಾಧ್ಯವಾಗಲಿಲ್ಲ ಮತ್ತು ಮನುಷ್ಯ ಕೂಡ.,Kannada
"ಅವನು ಸುಂದರವಾಗಿದ್ದನು, ಅವನು ನನ್ನ ಬಗ್ಗೆ ಅಷ್ಟಾಗಿ ಕಾಳಜಿ ವಹಿಸಲಿಲ್ಲ ಆದರೆ ನನ್ನ ಪ್ರಿಯನು ನೀವು ಇತರರಿಗೆ ಚಿಕಿತ್ಸೆ ನೀಡಿದ ರೀತಿ ಎಂದು ನನಗೆ ತಿಳಿದಿದೆಯೆ ಎಂದು ನನಗೆ ತಿಳಿದಿದೆ, ನಾನು ಅಮ್ಮನಾಗಿ ವರ್ತಿಸಿದ ರೀತಿಗೆ ನನಗೆ ಕ್ಷಮಿಸಿ.",Kannada
ಓಹ್ ಇಲ್ಲ ನೀವು ನೋಡಿದಾಗಿನಿಂದ ಇದು ಸರಿಯಾಗಿದೆ.,Kannada
ನಿಮ್ಮ ತಪ್ಪು ಏನು ಬಂದಿದೆಯೆಂದರೆ ಆ ದಿನದಿಂದ ನಿಮಗೆ ಒಳ್ಳೆಯದನ್ನು ನೀಡೋಣ.,Kannada
ನಾರ್ಸಿಸಾ ತಾನು ಮೊದಲಿಗೆ ಹೆಣಗಾಡುತ್ತಿದ್ದ ಮಾರ್ಗಗಳನ್ನು ಬದಲಾಯಿಸಿದಳು ಆದರೆ ನಿಧಾನವಾಗಿ ಮತ್ತು ತಾಳ್ಮೆಯಿಂದ ಅವಳು ಒಂದು ದಿನ ಮೆಲ್ಲಿ ಆಗಲು ಪ್ರಾರಂಭಿಸಿದಳು ಮೆಲ್ಲಿ ಮತ್ತು ಟೆರ್ರಿ ಮತ್ತೆ ಮರಿಯನ್ ಅವರನ್ನು ಭೇಟಿಯಾಗಲು ಬಂದರು ಓಹ್ ಹಲೋ ನೀವಿರಿ ಆದ್ದರಿಂದ ನಮಗೆ ಮರಿಯನ್ ಹೇಳಿ.,Kannada
ಹೇಗೆ ' ನಾರ್ಸಿಸಿಸಮ್ ಈಗ ಮರಿಯನ್ ಅವರಿಗೆ ಸಂಭವಿಸಿದ ಎಲ್ಲವನ್ನೂ ಹೇಳಿದೆ ಮತ್ತು ಅವಳು ಆ ಸಮಯದಿಂದ ತುಂಬಾ ಬದಲಾಗಿದ್ದಾಳೆ.,Kannada
ಅವಳು ಈಗ ಹೆಚ್ಚು ಚಿನ್ನದ ಬ್ರೆಡ್ ಬಯಸುವುದಿಲ್ಲ ಎಂದು ನಾನು ess ಹಿಸಿದ್ದೇನೆ.,Kannada
ಟೆರ್ರಿ ನೀವು ನಿಜವಾಗಿಯೂ ಆ ದೇವದೂತನಂತೆ ಸ್ವಲ್ಪ ಕಾಣುತ್ತಿದ್ದೀರಿ ಆದರೆ ನಾನು ಏನು ನೋಡುತ್ತಿದ್ದೇನೆ ನೀವು ಹೇಗೆ ಅವನಾಗಬಹುದು ನೀವು ಇಬ್ಬರು ತುಂಬಾ ಒಳ್ಳೆಯವರು,Kannada
